latitude,longitude,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
-33.368455,-70.69031333333334,27.22,28.86,29.68,957.7,0.0,"18/01, 13:47:29"
-33.368455,-70.69031333333334,27.18,28.84,29.69,957.69,0.01,"18/01, 13:47:33"
-33.368455,-70.69031333333334,27.25,28.81,29.88,957.7,0.0,"18/01, 13:47:37"
-33.368455,-70.69031333333334,27.15,28.8,29.79,957.71,0.01,"18/01, 13:47:41"
-33.368455,-70.69031333333334,27.11,28.74,29.79,957.71,-0.0,"18/01, 13:47:46"
-33.368455,-70.69031333333334,27.1,28.73,29.99,957.71,0.0,"18/01, 13:47:49"
-33.36845666666667,-70.69031333333334,27.12,28.74,29.99,957.7,-0.0,"18/01, 13:47:53"
-33.36845666666667,-70.69031333333334,27.14,28.74,29.99,957.71,-0.0,"18/01, 13:47:57"
-33.36845666666667,-70.69031333333334,27.12,28.75,29.99,957.68,-0.0,"18/01, 13:48:01"
-33.36845666666667,-70.69031333333334,27.14,28.75,29.99,957.66,-0.0,"18/01, 13:48:05"
-33.36845666666667,-70.69031333333334,27.12,28.75,29.99,957.68,-0.0,"18/01, 13:48:10"
-33.36845666666667,-70.69031333333334,27.18,28.76,29.99,957.68,0.0,"18/01, 13:48:13"
-33.36845666666667,-70.69031333333334,27.22,28.73,30.08,957.66,0.0,"18/01, 13:48:17"
-33.36845666666667,-70.69031333333334,27.25,28.75,30.27,957.7,-0.0,"18/01, 13:48:21"
-33.36845666666667,-70.69031333333334,27.26,28.78,30.47,957.72,0.0,"18/01, 13:48:25"
-33.36845666666667,-70.69031333333334,27.29,28.82,30.37,957.73,-0.0,"18/01, 13:48:29"
-33.36845666666667,-70.69031333333334,27.3,28.84,30.18,957.73,-0.0,"18/01, 13:48:33"
-33.36845666666667,-70.69031333333334,27.32,28.86,30.08,957.75,-0.0,"18/01, 13:48:37"
-33.36845666666667,-70.69031333333334,27.22,28.84,29.88,957.73,-0.0,"18/01, 13:48:41"
-33.36845666666667,-70.69031333333334,27.22,28.8,29.88,957.73,-0.0,"18/01, 13:48:45"
-33.36845666666667,-70.69031333333334,27.3,28.82,30.27,957.74,-0.0,"18/01, 13:48:49"
-33.36845666666667,-70.69031333333334,27.22,28.83,30.08,957.74,0.0,"18/01, 13:48:53"
-33.36845666666667,-70.69031333333334,27.22,28.81,29.97,957.72,-0.0,"18/01, 13:48:57"
-33.36845666666667,-70.69031333333334,27.26,28.81,30.18,957.73,-0.0,"18/01, 13:49:01"
-33.368458333333336,-70.69031333333334,27.22,28.82,29.88,957.73,0.08,"18/01, 13:49:05"
-33.368458333333336,-70.69031166666667,27.26,28.83,29.88,957.72,0.0,"18/01, 13:49:09"
-33.368458333333336,-70.69031166666667,27.25,28.85,29.78,957.71,0.17,"18/01, 13:49:13"
-33.36846,-70.69031333333334,27.18,28.81,29.79,957.71,0.0,"18/01, 13:49:17"
-33.368458333333336,-70.69031166666667,27.25,28.8,30.37,957.7,0.08,"18/01, 13:49:21"
-33.368458333333336,-70.69031166666667,27.25,28.81,31.07,957.68,0.0,"18/01, 13:49:25"
-33.36846,-70.69031166666667,27.25,28.8,30.97,957.7,0.04,"18/01, 13:49:29"
-33.36846,-70.69031166666667,27.25,28.82,30.37,957.72,0.0,"18/01, 13:49:33"
-33.36846,-70.69031166666667,27.26,28.81,30.08,957.7,0.12,"18/01, 13:49:37"
-33.36846,-70.69031166666667,27.22,28.81,30.08,957.67,0.0,"18/01, 13:49:41"
-33.36846,-70.69031333333334,27.17,28.79,30.39,957.64,0.13,"18/01, 13:49:45"
-33.36846,-70.69031333333334,27.12,28.75,30.98,957.67,0.0,"18/01, 13:49:49"
-33.36846,-70.69031333333334,27.15,28.75,31.28,957.71,0.1,"18/01, 13:49:53"
-33.36846166666667,-70.69031333333334,27.14,28.74,30.68,957.71,0.0,"18/01, 13:49:57"
-33.36846166666667,-70.69031333333334,27.12,28.74,30.19,957.71,0.09,"18/01, 13:50:01"
-33.36846166666667,-70.69031333333334,27.12,28.72,30.29,957.7,0.0,"18/01, 13:50:05"
-33.36846166666667,-70.69031333333334,27.07,28.68,30.29,957.69,-0.01,"18/01, 13:50:10"
-33.36846166666667,-70.69031166666667,27.12,28.67,30.19,957.73,-0.0,"18/01, 13:50:13"
-33.36846166666667,-70.69031166666667,27.15,28.69,30.09,957.69,0.06,"18/01, 13:50:17"
-33.36846166666667,-70.69031166666667,27.11,28.69,30.09,957.7,-0.0,"18/01, 13:50:21"
-33.36846333333333,-70.69031166666667,27.1,28.69,29.99,957.71,0.0,"18/01, 13:50:25"
-33.36846333333333,-70.69031166666667,27.07,28.67,29.79,957.73,-0.0,"18/01, 13:50:29"
-33.36846333333333,-70.69031166666667,27.05,28.64,29.79,957.75,0.03,"18/01, 13:50:34"
-33.368475,-70.690305,27.0,28.53,29.79,957.71,0.0,"18/01, 13:50:37"
-33.368476666666666,-70.69030666666667,27.08,28.51,29.9,957.75,0.07,"18/01, 13:50:41"
-33.368498333333335,-70.69031833333334,27.1,28.5,29.9,957.75,0.0,"18/01, 13:50:45"
-33.36850333333334,-70.69031833333334,27.12,28.53,30.09,957.75,0.02,"18/01, 13:50:49"
-33.36850333333334,-70.69031833333334,27.12,28.54,30.09,957.78,0.0,"18/01, 13:50:53"
-33.368505,-70.69031833333334,27.1,28.52,29.99,957.76,0.03,"18/01, 13:50:57"
-33.368505,-70.69032,27.1,28.49,29.9,957.76,-0.0,"18/01, 13:51:01"
-33.368505,-70.69032,27.07,28.47,29.9,957.77,0.03,"18/01, 13:51:05"
-33.368505,-70.69032,27.12,28.49,29.9,957.77,0.0,"18/01, 13:51:09"
-33.368505,-70.69032,27.15,28.52,29.9,957.78,-0.01,"18/01, 13:51:13"
-33.368505,-70.69032,27.12,28.53,29.9,957.8,0.0,"18/01, 13:51:17"
-33.368505,-70.69032,27.12,28.54,29.9,957.8,0.02,"18/01, 13:51:21"
-33.368505,-70.69032,27.12,28.57,29.9,957.81,-0.0,"18/01, 13:51:25"
-33.368505,-70.69032,27.12,28.54,29.9,957.81,0.02,"18/01, 13:51:29"
-33.368505,-70.69032,27.11,28.53,29.79,957.8,0.0,"18/01, 13:51:33"
-33.368505,-70.69032,27.15,28.55,29.9,957.8,0.0,"18/01, 13:51:38"
-33.368505,-70.69032,27.17,28.57,29.9,957.79,-0.0,"18/01, 13:51:41"
-33.368505,-70.69032,27.21,28.6,29.99,957.77,0.01,"18/01, 13:51:45"
-33.368505,-70.69032,27.18,28.59,29.79,957.77,0.0,"18/01, 13:51:49"
-33.368505,-70.69032,27.2,28.64,29.79,957.76,-0.0,"18/01, 13:51:53"
-33.368505,-70.69032,27.17,28.67,29.6,957.75,-0.0,"18/01, 13:51:57"
-33.368505,-70.69032,27.21,28.7,29.6,957.75,-0.0,"18/01, 13:52:01"
-33.368505,-70.69032,27.25,28.72,29.68,957.75,0.0,"18/01, 13:52:05"
-33.368505,-70.69032166666666,27.26,28.72,29.68,957.75,0.0,"18/01, 13:52:10"
-33.368505,-70.69032166666666,27.29,28.76,29.78,957.76,-0.0,"18/01, 13:52:13"
-33.368505,-70.69032166666666,27.32,28.82,29.78,957.74,0.0,"18/01, 13:52:17"
-33.368505,-70.69032166666666,27.33,28.84,29.88,957.76,-0.0,"18/01, 13:52:21"
-33.36850666666667,-70.69032166666666,27.36,28.83,29.88,957.73,-0.0,"18/01, 13:52:25"
-33.36850666666667,-70.69032166666666,27.27,28.81,29.78,957.72,0.0,"18/01, 13:52:30"
-33.36850666666667,-70.69032166666666,27.27,28.76,29.58,957.73,-0.0,"18/01, 13:52:33"
-33.36850666666667,-70.69032166666666,27.27,28.77,29.58,957.73,0.0,"18/01, 13:52:37"
-33.36850666666667,-70.69032166666666,27.33,28.82,30.18,957.73,-0.0,"18/01, 13:52:41"
-33.36850666666667,-70.69032166666666,27.32,28.88,30.97,957.73,0.0,"18/01, 13:52:45"
-33.36850666666667,-70.69032166666666,27.37,28.94,31.07,957.74,-0.0,"18/01, 13:52:49"
-33.36850666666667,-70.69032166666666,27.4,28.98,30.67,957.74,0.0,"18/01, 13:52:53"
-33.36850666666667,-70.69032166666666,27.45,29.01,30.47,957.72,0.0,"18/01, 13:52:58"
-33.36850666666667,-70.69032166666666,27.49,29.04,30.26,957.71,0.14,"18/01, 13:53:01"
-33.36850666666667,-70.69032333333334,27.52,29.08,29.96,957.71,-0.0,"18/01, 13:53:05"
-33.36850666666667,-70.69032333333334,27.51,29.07,29.66,957.65,0.13,"18/01, 13:53:09"
-33.36850666666667,-70.69032333333334,27.48,29.03,29.57,957.7,-0.0,"18/01, 13:53:13"
-33.36850666666667,-70.69032333333334,27.51,29.04,29.57,957.71,0.09,"18/01, 13:53:17"
-33.36850666666667,-70.69032333333334,27.58,29.1,29.57,957.7,0.0,"18/01, 13:53:21"
-33.36850666666667,-70.69032333333334,27.63,29.17,29.66,957.68,0.08,"18/01, 13:53:25"
-33.368505,-70.69032166666666,27.71,29.24,29.57,957.69,-0.0,"18/01, 13:53:29"
-33.368505,-70.69032166666666,27.7,29.24,29.37,957.66,0.06,"18/01, 13:53:33"
-33.368505,-70.69032166666666,27.71,29.28,29.27,957.68,0.0,"18/01, 13:53:37"
-33.368505,-70.69032166666666,27.68,29.33,29.27,957.7,0.09,"18/01, 13:53:41"
-33.368505,-70.69032166666666,27.64,29.33,29.07,957.7,0.0,"18/01, 13:53:45"
-33.368505,-70.69032166666666,27.59,29.33,28.78,957.69,0.07,"18/01, 13:53:49"
-33.368505,-70.69032166666666,27.54,29.33,28.58,957.69,0.0,"18/01, 13:53:53"
-33.368505,-70.69032166666666,27.58,29.33,28.58,957.66,0.05,"18/01, 13:53:57"
-33.368505,-70.69032166666666,27.59,29.34,28.97,957.67,-0.0,"18/01, 13:54:01"
-33.368505,-70.69032166666666,27.55,29.34,29.96,957.64,0.07,"18/01, 13:54:05"
-33.368505,-70.69032,27.64,29.33,30.65,957.64,-0.0,"18/01, 13:54:09"
-33.368505,-70.69032,27.68,29.34,30.76,957.68,0.01,"18/01, 13:54:13"
-33.368505,-70.69032,27.7,29.34,30.46,957.68,-0.0,"18/01, 13:54:17"
-33.368505,-70.69032,27.71,29.32,29.96,957.66,0.02,"18/01, 13:54:21"
-33.368505,-70.69032,27.74,29.36,29.65,957.66,-0.0,"18/01, 13:54:25"
-33.368505,-70.69032,27.78,29.4,29.46,957.66,0.09,"18/01, 13:54:29"
-33.368505,-70.69032,27.75,29.35,29.16,957.66,-0.0,"18/01, 13:54:33"
-33.368505,-70.69032,27.82,29.37,29.06,957.7,0.04,"18/01, 13:54:37"
-33.36850666666667,-70.69032,27.86,29.44,28.96,957.66,0.0,"18/01, 13:54:41"
-33.36850666666667,-70.69032,27.9,29.49,28.86,957.65,0.0,"18/01, 13:54:45"
-33.36850666666667,-70.69032,27.93,29.5,28.86,957.67,-0.0,"18/01, 13:54:49"
-33.36850666666667,-70.69032,27.93,29.54,28.56,957.65,0.01,"18/01, 13:54:53"
-33.36850666666667,-70.69032,27.92,29.52,28.37,957.62,-0.0,"18/01, 13:54:57"
-33.36850666666667,-70.69032,27.96,29.56,28.35,957.62,-0.0,"18/01, 13:55:01"
-33.36850666666667,-70.69032,27.92,29.61,28.27,957.64,-0.0,"18/01, 13:55:05"
-33.36850666666667,-70.69032,27.95,29.62,28.37,957.66,-0.0,"18/01, 13:55:09"
-33.36850666666667,-70.69032,27.96,29.64,28.35,957.68,-0.0,"18/01, 13:55:13"
-33.36850666666667,-70.69032,27.98,29.63,28.25,957.67,-0.0,"18/01, 13:55:17"
-33.36850666666667,-70.69032,27.96,29.64,28.25,957.67,0.0,"18/01, 13:55:21"
-33.36850666666667,-70.69032,28.01,29.64,28.25,957.66,-0.0,"18/01, 13:55:25"
-33.36850666666667,-70.69032,28.04,29.64,28.35,957.68,-0.0,"18/01, 13:55:29"
-33.36850666666667,-70.69032,28.05,29.66,28.35,957.69,-0.0,"18/01, 13:55:33"
-33.36850666666667,-70.69032,28.11,29.7,28.35,957.69,-0.0,"18/01, 13:55:37"
-33.36850666666667,-70.69032,28.17,29.77,28.35,957.68,-0.0,"18/01, 13:55:41"
-33.36850666666667,-70.69032,28.2,29.81,28.45,957.63,-0.0,"18/01, 13:55:45"
-33.36850666666667,-70.69032,28.23,29.86,28.44,957.65,-0.0,"18/01, 13:55:49"
-33.36850666666667,-70.69032,28.27,29.93,28.44,957.68,0.03,"18/01, 13:55:53"
-33.36850666666667,-70.69032,28.26,29.96,28.44,957.65,-0.0,"18/01, 13:55:57"
-33.36850666666667,-70.69032,28.25,29.98,28.05,957.63,0.06,"18/01, 13:56:01"
-33.36850666666667,-70.69032,28.26,30.02,27.94,957.65,-0.0,"18/01, 13:56:05"
-33.36850666666667,-70.69032,28.29,30.03,27.94,957.59,0.01,"18/01, 13:56:09"
-33.36850666666667,-70.69032166666666,28.27,29.97,27.94,957.59,-0.0,"18/01, 13:56:13"
-33.36850666666667,-70.69032166666666,28.26,29.93,27.75,957.6,0.06,"18/01, 13:56:17"
-33.368505,-70.69032166666666,28.26,29.94,27.84,957.62,-0.0,"18/01, 13:56:21"
-33.368505,-70.69032166666666,28.32,29.96,27.94,957.68,0.05,"18/01, 13:56:25"
-33.368505,-70.69032166666666,28.3,29.98,27.84,957.69,-0.0,"18/01, 13:56:29"
-33.368505,-70.69032166666666,28.32,29.99,27.84,957.69,0.04,"18/01, 13:56:33"
-33.368505,-70.69032166666666,28.33,29.99,27.84,957.69,0.0,"18/01, 13:56:37"
-33.368505,-70.69032166666666,28.38,30.01,28.05,957.65,0.11,"18/01, 13:56:41"
-33.368505,-70.69032166666666,28.44,30.04,28.14,957.62,-0.0,"18/01, 13:56:45"
-33.368505,-70.69032166666666,28.41,30.02,28.05,957.62,0.04,"18/01, 13:56:49"
-33.368505,-70.69032166666666,28.47,30.05,28.03,957.64,0.0,"18/01, 13:56:53"
-33.368505,-70.69032166666666,28.49,30.1,28.12,957.65,0.09,"18/01, 13:56:57"
-33.368505,-70.69032166666666,28.48,30.08,28.23,957.62,-0.0,"18/01, 13:57:01"
-33.368505,-70.69032166666666,28.41,30.07,28.14,957.64,0.02,"18/01, 13:57:05"
-33.368505,-70.69032166666666,28.35,29.99,27.94,957.66,-0.0,"18/01, 13:57:09"
-33.368505,-70.69032166666666,28.41,30.05,27.94,957.68,0.01,"18/01, 13:57:13"
-33.368505,-70.69032166666666,28.47,30.09,27.83,957.68,-0.0,"18/01, 13:57:17"
-33.368505,-70.69032166666666,28.54,30.11,27.83,957.68,0.01,"18/01, 13:57:21"
-33.368505,-70.69032166666666,28.52,30.17,27.83,957.67,-0.0,"18/01, 13:57:25"
-33.368505,-70.69032166666666,28.56,30.22,27.83,957.69,-0.0,"18/01, 13:57:29"
-33.368505,-70.69032166666666,28.59,30.26,27.83,957.7,0.0,"18/01, 13:57:33"
-33.368505,-70.69032166666666,28.62,30.3,27.93,957.71,0.0,"18/01, 13:57:37"
-33.368505,-70.69032166666666,28.64,30.35,27.93,957.7,-0.0,"18/01, 13:57:41"
-33.368505,-70.69032166666666,28.69,30.38,27.92,957.69,-0.0,"18/01, 13:57:46"
-33.368505,-70.69032166666666,28.6,30.32,27.93,957.67,0.0,"18/01, 13:57:49"
-33.368505,-70.69032166666666,28.62,30.38,27.93,957.71,-0.0,"18/01, 13:57:53"
-33.368505,-70.69032166666666,28.66,30.37,28.03,957.71,-0.0,"18/01, 13:57:57"
-33.368505,-70.69032166666666,28.67,30.35,28.03,957.69,0.0,"18/01, 13:58:01"
-33.368505,-70.69032166666666,28.72,30.33,27.92,957.69,0.0,"18/01, 13:58:05"
-33.368505,-70.69032166666666,28.67,30.38,27.83,957.71,0.0,"18/01, 13:58:09"
-33.36850333333334,-70.69032166666666,28.67,30.42,27.83,957.69,-0.0,"18/01, 13:58:13"
-33.36850333333334,-70.69032166666666,28.62,30.39,27.73,957.67,-0.0,"18/01, 13:58:17"
-33.36850333333334,-70.69032166666666,28.47,30.33,27.53,957.66,0.09,"18/01, 13:58:21"
-33.36850333333334,-70.69032166666666,28.52,30.31,27.64,957.63,-0.0,"18/01, 13:58:25"
-33.36850333333334,-70.69032333333334,28.44,30.29,27.75,957.61,0.04,"18/01, 13:58:29"
-33.36850333333334,-70.69032333333334,28.44,30.24,27.75,957.63,-0.0,"18/01, 13:58:33"
-33.36850333333334,-70.69032333333334,28.48,30.22,28.03,957.64,0.06,"18/01, 13:58:37"
-33.36850333333334,-70.69032333333334,28.51,30.21,28.12,957.64,-0.0,"18/01, 13:58:41"
-33.36850333333334,-70.69032333333334,28.52,30.25,28.12,957.67,0.05,"18/01, 13:58:45"
-33.36850333333334,-70.69032333333334,28.49,30.25,28.33,957.69,-0.0,"18/01, 13:58:49"
-33.36850333333334,-70.69032333333334,28.49,30.25,28.12,957.67,0.09,"18/01, 13:58:53"
-33.36850333333334,-70.69032333333334,28.51,30.27,27.93,957.68,-0.0,"18/01, 13:58:57"
-33.36850333333334,-70.69032333333334,28.49,30.29,27.93,957.68,0.03,"18/01, 13:59:01"
-33.36850333333334,-70.69032333333334,28.51,30.28,27.93,957.69,0.0,"18/01, 13:59:05"
-33.36850333333334,-70.69032333333334,28.56,30.24,28.12,957.65,0.05,"18/01, 13:59:09"
-33.36850333333334,-70.69032333333334,28.59,30.27,28.33,957.66,-0.0,"18/01, 13:59:13"
-33.36850333333334,-70.690325,28.62,30.26,28.33,957.65,0.03,"18/01, 13:59:17"
-33.36850333333334,-70.690325,28.63,30.24,28.42,957.66,-0.0,"18/01, 13:59:21"
-33.36850333333334,-70.690325,28.66,30.27,28.12,957.69,0.01,"18/01, 13:59:25"
-33.36850333333334,-70.690325,28.69,30.3,28.11,957.69,-0.0,"18/01, 13:59:29"
-33.36850333333334,-70.690325,28.72,30.36,28.21,957.68,0.0,"18/01, 13:59:33"
-33.36850333333334,-70.690325,28.74,30.38,28.31,957.68,0.0,"18/01, 13:59:37"
-33.36850333333334,-70.690325,28.79,30.36,28.51,957.65,0.0,"18/01, 13:59:41"
-33.36850333333334,-70.690325,28.79,30.35,28.31,957.63,0.0,"18/01, 13:59:45"
-33.36850333333334,-70.690325,28.86,30.37,28.21,957.65,0.0,"18/01, 13:59:49"
-33.36850333333334,-70.690325,28.89,30.4,28.31,957.58,0.0,"18/01, 13:59:53"
-33.36850333333334,-70.690325,28.88,30.45,28.21,957.61,0.0,"18/01, 13:59:57"
-33.36850333333334,-70.690325,28.76,30.44,27.82,957.63,-0.0,"18/01, 14:00:01"
-33.36850333333334,-70.690325,28.81,30.45,27.82,957.62,-0.0,"18/01, 14:00:05"
-33.36850333333334,-70.690325,28.86,30.45,27.92,957.66,-0.0,"18/01, 14:00:09"
-33.36850333333334,-70.690325,28.84,30.4,27.92,957.68,-0.0,"18/01, 14:00:13"
-33.36850333333334,-70.690325,28.86,30.42,27.82,957.7,-0.0,"18/01, 14:00:17"
-33.36850333333334,-70.690325,28.91,30.41,27.72,957.69,-0.0,"18/01, 14:00:21"
-33.36850333333334,-70.69032666666666,28.94,30.46,27.7,957.67,0.12,"18/01, 14:00:25"
-33.36850333333334,-70.69032666666666,28.96,30.48,27.7,957.67,-0.0,"18/01, 14:00:29"
-33.36850333333334,-70.69032666666666,29.07,30.52,27.7,957.69,0.08,"18/01, 14:00:33"
-33.36850333333334,-70.69032666666666,29.1,30.61,27.91,957.68,-0.0,"18/01, 14:00:37"
-33.36850333333334,-70.69032666666666,29.14,30.67,27.91,957.68,0.14,"18/01, 14:00:41"
-33.36850333333334,-70.69032666666666,29.17,30.71,28.19,957.65,0.0,"18/01, 14:00:45"
-33.36850333333334,-70.690325,29.22,30.74,27.99,957.64,0.08,"18/01, 14:00:49"
-33.36850333333334,-70.690325,29.13,30.76,27.51,957.63,-0.0,"18/01, 14:00:53"
-33.368505,-70.690325,29.08,30.73,27.22,957.66,-0.01,"18/01, 14:00:57"
-33.368505,-70.690325,29.07,30.63,27.22,957.64,-0.0,"18/01, 14:01:01"
-33.368505,-70.690325,29.01,30.52,27.31,957.65,0.04,"18/01, 14:01:06"
-33.368505,-70.690325,29.07,30.53,27.31,957.64,0.0,"18/01, 14:01:10"
-33.368505,-70.690325,29.07,30.52,27.31,957.65,0.03,"18/01, 14:01:14"
-33.368505,-70.690325,29.17,30.58,27.3,957.65,-0.0,"18/01, 14:01:17"
-33.368505,-70.690325,29.07,30.64,27.31,957.65,0.08,"18/01, 14:01:21"
-33.368505,-70.690325,28.82,30.57,27.13,957.59,-0.0,"18/01, 14:01:25"
-33.368505,-70.690325,28.96,30.59,27.22,957.65,-0.0,"18/01, 14:01:30"
-33.368505,-70.690325,29.01,30.56,27.31,957.67,-0.0,"18/01, 14:01:33"
-33.368505,-70.690325,29.04,30.57,27.31,957.7,0.0,"18/01, 14:01:37"
-33.368505,-70.690325,29.04,30.54,27.41,957.69,-0.0,"18/01, 14:01:41"
-33.368505,-70.690325,29.05,30.56,27.41,957.68,-0.0,"18/01, 14:01:45"
-33.368505,-70.690325,29.07,30.56,27.31,957.69,0.0,"18/01, 14:01:49"
-33.368505,-70.690325,29.08,30.59,27.31,957.7,0.0,"18/01, 14:01:53"
-33.36850666666667,-70.690325,29.13,30.66,27.41,957.71,0.0,"18/01, 14:01:57"
-33.36850666666667,-70.690325,29.12,30.69,27.41,957.66,0.0,"18/01, 14:02:01"
-33.36850666666667,-70.690325,29.14,30.72,27.31,957.64,-0.0,"18/01, 14:02:05"
-33.36850666666667,-70.690325,29.1,30.63,27.31,957.63,0.0,"18/01, 14:02:09"
-33.36850666666667,-70.690325,29.08,30.59,27.31,957.62,0.13,"18/01, 14:02:13"
-33.36850666666667,-70.690325,29.14,30.66,27.41,957.66,-0.0,"18/01, 14:02:17"
-33.36850666666667,-70.690325,29.16,30.72,27.7,957.64,0.11,"18/01, 14:02:21"
-33.36850666666667,-70.690325,29.2,30.76,27.5,957.66,0.0,"18/01, 14:02:25"
-33.36850666666667,-70.690325,29.13,30.71,27.22,957.69,0.01,"18/01, 14:02:29"
-33.36850666666667,-70.69032333333334,29.19,30.71,27.2,957.71,0.0,"18/01, 14:02:34"
-33.36850666666667,-70.69032333333334,29.1,30.74,27.01,957.71,0.07,"18/01, 14:02:37"
-33.36850666666667,-70.69032333333334,29.08,30.73,26.92,957.72,0.0,"18/01, 14:02:41"
-33.36850666666667,-70.69032333333334,29.07,30.7,26.92,957.67,0.16,"18/01, 14:02:45"
-33.36850666666667,-70.69032333333334,29.04,30.6,26.92,957.64,0.0,"18/01, 14:02:49"
-33.36850666666667,-70.69032333333334,29.01,30.63,27.01,957.64,0.07,"18/01, 14:02:53"
-33.36850666666667,-70.69032333333334,28.98,30.61,27.11,957.64,0.0,"18/01, 14:02:57"
-33.36850666666667,-70.69032333333334,29.04,30.61,27.22,957.66,0.03,"18/01, 14:03:01"
-33.36850666666667,-70.69032333333334,29.04,30.59,27.22,957.65,0.0,"18/01, 14:03:05"
-33.36850666666667,-70.69032333333334,29.02,30.6,27.01,957.63,0.04,"18/01, 14:03:09"
-33.36850666666667,-70.69032333333334,29.04,30.59,27.01,957.61,-0.0,"18/01, 14:03:13"
-33.36850666666667,-70.69032333333334,29.05,30.63,27.11,957.6,0.02,"18/01, 14:03:17"
-33.36850666666667,-70.69032333333334,29.08,30.66,27.41,957.62,0.0,"18/01, 14:03:21"
-33.36850666666667,-70.69032333333334,29.1,30.7,27.41,957.66,0.01,"18/01, 14:03:25"
-33.36850666666667,-70.690325,29.13,30.74,27.41,957.66,0.0,"18/01, 14:03:29"
-33.36850666666667,-70.690325,29.14,30.77,27.31,957.69,0.0,"18/01, 14:03:34"
-33.36850666666667,-70.690325,29.17,30.77,27.3,957.68,0.0,"18/01, 14:03:37"
-33.36850666666667,-70.690325,29.23,30.81,27.3,957.67,-0.0,"18/01, 14:03:41"
-33.36850666666667,-70.690325,29.22,30.8,27.2,957.69,0.0,"18/01, 14:03:45"
-33.36850666666667,-70.690325,29.22,30.77,27.2,957.68,0.0,"18/01, 14:03:49"
-33.36850666666667,-70.690325,29.29,30.83,27.3,957.67,-0.0,"18/01, 14:03:53"
-33.36850666666667,-70.690325,29.26,30.88,27.4,957.66,0.0,"18/01, 14:03:57"
-33.36850666666667,-70.690325,29.24,30.89,27.2,957.63,0.0,"18/01, 14:04:01"
-33.36850666666667,-70.690325,29.31,30.95,27.2,957.65,0.0,"18/01, 14:04:05"
-33.36850666666667,-70.69032333333334,29.19,30.88,27.2,957.65,0.0,"18/01, 14:04:09"
-33.36850666666667,-70.69032333333334,29.13,30.81,27.22,957.65,-0.0,"18/01, 14:04:13"
-33.36850666666667,-70.69032333333334,29.26,30.84,27.2,957.68,-0.01,"18/01, 14:04:17"
-33.36850666666667,-70.69032333333334,29.27,30.88,27.2,957.73,0.0,"18/01, 14:04:21"
-33.368505,-70.69032333333334,29.2,30.92,27.1,957.73,0.1,"18/01, 14:04:25"
-33.36850666666667,-70.69032333333334,29.01,30.82,27.11,957.7,-0.0,"18/01, 14:04:29"
-33.36850666666667,-70.69032333333334,29.02,30.77,27.22,957.68,0.02,"18/01, 14:04:33"
-33.36850666666667,-70.69032333333334,29.13,30.81,27.41,957.71,0.0,"18/01, 14:04:37"
-33.36850666666667,-70.69032333333334,29.14,30.84,27.41,957.71,0.07,"18/01, 14:04:41"
-33.36850666666667,-70.69032333333334,29.14,30.78,27.31,957.69,-0.0,"18/01, 14:04:45"
-33.36850666666667,-70.69032333333334,29.13,30.73,27.31,957.68,0.03,"18/01, 14:04:49"
-33.36850666666667,-70.69032333333334,29.19,30.79,27.4,957.7,0.0,"18/01, 14:04:53"
-33.36850666666667,-70.69032333333334,29.05,30.8,27.31,957.7,0.07,"18/01, 14:04:57"
-33.36850666666667,-70.69032333333334,28.93,30.73,27.31,957.71,-0.0,"18/01, 14:05:01"
-33.36850666666667,-70.69032333333334,28.88,30.69,27.33,957.72,0.12,"18/01, 14:05:05"
-33.36850666666667,-70.69032333333334,28.93,30.67,27.41,957.75,0.0,"18/01, 14:05:09"
-33.36850666666667,-70.69032333333334,28.93,30.66,27.41,957.75,0.07,"18/01, 14:05:13"
-33.36850666666667,-70.69032333333334,28.85,30.62,27.52,957.71,-0.0,"18/01, 14:05:17"
-33.36850666666667,-70.69032333333334,28.85,30.57,27.62,957.72,-0.02,"18/01, 14:05:21"
-33.36850666666667,-70.69032166666666,28.72,30.52,27.52,957.73,0.0,"18/01, 14:05:25"
-33.36850666666667,-70.69032166666666,28.52,30.41,27.53,957.72,0.02,"18/01, 14:05:29"
-33.36850666666667,-70.69032166666666,28.42,30.27,27.65,957.72,-0.0,"18/01, 14:05:33"
-33.36850666666667,-70.69032166666666,28.47,30.22,27.73,957.73,-0.0,"18/01, 14:05:37"
-33.36850666666667,-70.69032166666666,28.35,30.13,27.75,957.71,0.0,"18/01, 14:05:41"
-33.36850666666667,-70.69032166666666,28.39,30.09,27.94,957.73,-0.0,"18/01, 14:05:45"
-33.36850666666667,-70.69032166666666,28.29,30.04,28.05,957.75,-0.0,"18/01, 14:05:49"
-33.36850666666667,-70.69032166666666,28.07,29.93,28.06,957.75,-0.0,"18/01, 14:05:53"
-33.36850666666667,-70.69032,28.15,29.87,28.16,957.73,-0.0,"18/01, 14:05:57"
-33.36850666666667,-70.69032,28.07,29.8,28.25,957.71,-0.0,"18/01, 14:06:01"
-33.36850666666667,-70.69032,28.02,29.73,28.45,957.71,0.0,"18/01, 14:06:05"
-33.36850666666667,-70.69032,28.01,29.65,28.55,957.71,-0.0,"18/01, 14:06:09"
-33.36850666666667,-70.69032,28.05,29.62,28.85,957.7,-0.0,"18/01, 14:06:13"
-33.36850666666667,-70.69032,27.95,29.59,28.66,957.69,0.0,"18/01, 14:06:17"
